time,weather_code (wmo code),temperature_2m_mean (°F),cloud_cover_mean (%),wind_speed_10m_mean (mp/h),relative_humidity_2m_mean (%),precipitation_sum (inch),IATA_CODE
2022-12-10,51,35.2,100,6.0,79,0.008,DTW
2022-12-11,71,36.0,83,5.9,82,0.008,DTW
2022-12-12,3,32.7,59,5.7,79,0.0,DTW
2022-12-13,3,31.3,98,7.5,77,0.0,DTW
2022-12-14,55,35.0,100,11.7,75,0.051,DTW
2022-12-15,63,39.5,80,9.7,80,0.563,DTW
2022-12-16,71,33.3,92,9.5,69,0.012,DTW
2022-12-17,3,27.9,81,10.6,63,0.0,DTW
2022-12-18,3,26.4,71,11.7,63,0.0,DTW
2022-12-19,3,26.8,89,6.6,64,0.0,DTW
2022-12-20,3,28.0,83,4.6,68,0.0,DTW
2022-12-21,3,28.4,86,4.6,75,0.0,DTW
2022-12-22,73,35.0,100,7.3,83,0.248,DTW
2022-12-23,73,6.0,100,22.2,62,0.165,DTW
2022-12-24,71,8.1,100,18.2,68,0.063,DTW
2022-12-25,71,15.0,94,11.8,75,0.031,DTW
2022-12-26,3,16.9,97,6.4,71,0.0,DTW
2022-12-27,3,21.9,91,7.9,77,0.0,DTW
2022-12-28,3,35.0,95,12.5,71,0.0,DTW
2022-12-29,3,48.6,77,12.7,77,0.0,DTW
2022-12-30,63,50.2,100,9.3,95,0.642,DTW
2022-12-31,61,38.6,89,5.2,94,0.39,DTW
2023-01-01,73,39.0,96,6.2,95,0.075,DTW
2023-01-02,51,40.2,100,3.4,93,0.004,DTW
2023-01-03,61,42.2,100,5.6,98,0.287,DTW
2023-01-04,63,48.3,60,8.3,89,0.272,DTW
2023-01-05,51,36.3,93,7.9,79,0.047,DTW
2023-01-06,71,34.9,100,7.8,83,0.02,DTW
2023-01-07,3,32.0,78,5.2,76,0.0,DTW
2023-01-08,3,28.2,75,3.4,80,0.0,DTW
2023-01-09,3,30.1,38,7.7,80,0.0,DTW
2023-01-10,3,31.9,65,4.3,84,0.0,DTW
2023-01-11,53,36.2,92,5.7,91,0.075,DTW
2023-01-12,53,38.7,100,9.8,92,0.071,DTW
2023-01-13,3,28.6,99,12.4,67,0.0,DTW
2023-01-14,3,24.1,38,5.5,59,0.0,DTW
2023-01-15,3,26.8,90,5.7,71,0.0,DTW
2023-01-16,61,33.4,97,8.6,73,0.197,DTW
2023-01-17,51,42.7,89,12.0,86,0.008,DTW
2023-01-18,53,38.7,100,7.4,81,0.055,DTW
2023-01-19,63,41.1,95,11.2,89,0.709,DTW
2023-01-20,51,35.6,94,10.0,74,0.028,DTW
2023-01-21,3,31.0,85,5.6,76,0.0,DTW
2023-01-22,73,31.0,100,3.4,86,0.169,DTW
2023-01-23,71,30.7,85,9.9,78,0.024,DTW
2023-01-24,3,31.1,74,7.1,78,0.0,DTW
2023-01-25,75,32.1,100,8.6,93,0.705,DTW
2023-01-26,71,30.0,100,9.5,85,0.059,DTW
2023-01-27,73,26.3,97,13.7,82,0.035,DTW
2023-01-28,71,26.6,96,6.5,84,0.008,DTW
2023-01-29,71,31.3,100,5.3,87,0.106,DTW
2023-01-30,73,21.4,67,5.9,81,0.059,DTW
2023-01-31,3,8.5,28,5.0,74,0.0,DTW
2023-02-01,3,13.6,36,8.1,74,0.0,DTW
2023-02-02,71,21.8,26,11.6,70,0.008,DTW
2023-02-03,3,6.6,36,7.5,65,0.0,DTW
2023-02-04,3,22.5,77,10.5,67,0.0,DTW
2023-02-05,3,35.9,94,11.1,75,0.0,DTW
2023-02-06,3,27.8,69,6.9,83,0.0,DTW
2023-02-07,53,40.0,70,12.1,77,0.031,DTW
2023-02-08,3,34.8,70,5.0,82,0.0,DTW
2023-02-09,63,43.5,96,12.5,88,1.079,DTW
2023-02-10,51,34.7,75,12.0,70,0.012,DTW
2023-02-11,0,30.4,0,6.9,68,0.0,DTW
2023-02-12,3,36.2,5,5.6,67,0.0,DTW
2023-02-13,3,39.1,29,9.3,64,0.0,DTW
2023-02-14,53,39.5,57,8.8,69,0.028,DTW
2023-02-15,53,50.1,37,16.8,65,0.02,DTW
2023-02-16,71,33.7,96,9.5,82,0.268,DTW
2023-02-17,71,23.8,48,10.4,61,0.016,DTW
2023-02-18,3,33.5,51,11.7,54,0.0,DTW
2023-02-19,3,42.7,69,12.0,55,0.0,DTW
2023-02-20,3,37.1,66,4.6,72,0.0,DTW
2023-02-21,51,33.7,87,9.9,63,0.004,DTW
2023-02-22,73,30.9,100,11.9,84,1.122,DTW
2023-02-23,51,37.2,73,10.0,80,0.004,DTW
2023-02-24,3,25.7,78,8.3,59,0.0,DTW
2023-02-25,73,31.5,68,7.2,71,0.075,DTW
2023-02-26,1,35.5,5,8.6,65,0.0,DTW
2023-02-27,71,32.5,95,9.4,87,0.906,DTW
2023-02-28,51,38.5,85,8.6,79,0.004,DTW
2023-03-01,73,40.9,59,5.5,84,0.043,DTW
2023-03-02,3,36.7,75,6.6,82,0.0,DTW
2023-03-03,75,33.0,100,12.8,92,1.268,DTW
2023-03-04,51,35.3,58,8.3,82,0.008,DTW
2023-03-05,3,38.2,23,6.2,78,0.0,DTW
2023-03-06,75,36.8,93,9.4,85,0.244,DTW
2023-03-07,73,34.2,25,9.5,57,0.024,DTW
2023-03-08,3,33.1,81,8.0,57,0.0,DTW
2023-03-09,71,33.4,98,7.2,69,0.012,DTW
2023-03-10,73,31.9,100,10.6,86,0.378,DTW
2023-03-11,3,31.3,93,6.3,76,0.0,DTW
2023-03-12,73,30.3,100,4.6,78,0.051,DTW
2023-03-13,73,29.8,99,5.3,83,0.224,DTW
2023-03-14,3,26.8,29,10.4,60,0.0,DTW
2023-03-15,3,33.6,44,6.3,53,0.0,DTW
2023-03-16,55,44.7,96,10.5,60,0.134,DTW
2023-03-17,55,41.3,81,14.8,70,0.138,DTW
2023-03-18,71,25.0,76,15.2,50,0.004,DTW
2023-03-19,3,30.0,7,11.8,43,0.0,DTW
2023-03-20,3,38.0,55,12.5,44,0.0,DTW
2023-03-21,51,43.8,88,7.1,51,0.004,DTW
2023-03-22,53,45.8,99,9.1,85,0.083,DTW
2023-03-23,61,46.0,100,6.1,85,0.264,DTW
2023-03-24,51,36.8,100,7.4,72,0.008,DTW
2023-03-25,61,40.3,88,16.9,78,0.382,DTW
2023-03-26,53,42.8,57,7.1,67,0.039,DTW
2023-03-27,55,39.4,79,7.9,81,0.051,DTW
2023-03-28,3,37.8,34,5.1,65,0.0,DTW
2023-03-29,51,35.7,59,10.4,58,0.016,DTW
2023-03-30,51,33.9,43,6.4,59,0.012,DTW
2023-03-31,65,51.4,100,13.0,84,1.228,DTW
2023-04-01,63,43.6,60,11.5,69,0.189,DTW
2023-04-02,3,36.0,47,6.8,69,0.0,DTW
2023-04-03,65,49.8,72,6.2,74,0.756,DTW
2023-04-04,51,51.1,97,9.2,82,0.016,DTW
2023-04-05,63,62.2,95,15.1,83,0.618,DTW
2023-04-06,3,43.6,93,9.5,55,0.0,DTW
2023-04-07,3,39.1,14,4.5,62,0.0,DTW
2023-04-08,1,38.9,4,5.6,69,0.0,DTW
2023-04-09,0,43.0,0,5.5,61,0.0,DTW
2023-04-10,3,49.6,54,5.5,66,0.0,DTW
2023-04-11,3,59.0,89,9.5,55,0.0,DTW
2023-04-12,1,65.9,2,12.1,55,0.0,DTW
2023-04-13,2,65.6,13,8.5,52,0.0,DTW
2023-04-14,3,63.9,61,4.0,56,0.0,DTW
2023-04-15,51,66.2,64,3.8,61,0.004,DTW
2023-04-16,63,56.8,68,11.9,72,0.406,DTW
2023-04-17,71,38.4,97,14.9,65,0.079,DTW
2023-04-18,3,39.9,64,12.4,57,0.0,DTW
2023-04-19,3,43.4,73,6.5,66,0.0,DTW
2023-04-20,53,56.2,92,8.6,64,0.02,DTW
2023-04-21,61,53.5,100,6.1,79,0.165,DTW
2023-04-22,63,46.0,72,6.9,79,0.154,DTW
2023-04-23,51,41.4,78,7.6,66,0.028,DTW
2023-04-24,51,40.4,54,6.6,61,0.028,DTW
2023-04-25,73,37.8,60,3.2,84,0.161,DTW
2023-04-26,3,41.6,58,4.7,76,0.0,DTW
2023-04-27,3,46.3,50,6.8,64,0.0,DTW
2023-04-28,63,48.5,100,8.8,89,0.614,DTW
2023-04-29,61,53.4,89,7.7,81,0.248,DTW
2023-04-30,61,46.0,63,8.0,74,0.272,DTW
2023-05-01,53,41.8,85,12.6,78,0.173,DTW
2023-05-02,51,39.2,100,13.5,80,0.087,DTW
2023-05-03,51,46.6,80,11.9,74,0.039,DTW
2023-05-04,51,49.1,45,5.0,72,0.031,DTW
2023-05-05,3,53.8,20,6.1,67,0.0,DTW
2023-05-06,3,56.2,98,6.3,66,0.0,DTW
2023-05-07,61,62.9,82,7.6,74,0.146,DTW
2023-05-08,53,56.2,100,6.2,73,0.047,DTW
2023-05-09,3,57.3,14,5.7,46,0.0,DTW
2023-05-10,3,58.7,17,4.7,59,0.0,DTW
2023-05-11,3,63.5,61,4.9,61,0.0,DTW
2023-05-12,3,66.4,98,3.8,64,0.0,DTW
2023-05-13,3,64.0,99,6.7,57,0.0,DTW
2023-05-14,3,57.2,93,9.6,39,0.0,DTW
2023-05-15,3,57.5,44,4.0,46,0.0,DTW
2023-05-16,3,60.9,72,9.3,46,0.0,DTW
2023-05-17,0,48.8,0,8.0,51,0.0,DTW
2023-05-18,3,50.4,6,5.3,64,0.0,DTW
2023-05-19,63,61.6,98,7.0,74,0.795,DTW
2023-05-20,51,56.3,60,9.3,66,0.016,DTW
2023-05-21,3,62.9,10,5.4,56,0.0,DTW
2023-05-22,2,62.6,8,5.5,64,0.0,DTW
2023-05-23,2,65.0,7,4.6,63,0.0,DTW
2023-05-24,3,57.9,34,10.8,54,0.0,DTW
2023-05-25,3,52.1,35,8.9,49,0.0,DTW
2023-05-26,1,56.8,1,6.0,47,0.0,DTW
2023-05-27,3,62.4,70,4.5,55,0.0,DTW
2023-05-28,3,66.5,80,6.0,46,0.0,DTW
2023-05-29,0,70.4,1,5.6,39,0.0,DTW
2023-05-30,0,72.3,3,6.3,54,0.0,DTW
2023-05-31,0,73.9,1,6.5,51,0.0,DTW
2023-06-01,0,75.0,0,5.4,46,0.0,DTW
2023-06-02,3,77.3,49,7.1,41,0.0,DTW
2023-06-03,51,74.9,40,7.6,50,0.02,DTW
2023-06-04,3,66.6,24,9.3,43,0.0,DTW
2023-06-05,3,67.8,62,3.8,49,0.0,DTW
2023-06-06,3,67.6,68,7.5,45,0.0,DTW
2023-06-07,51,62.5,15,6.8,40,0.004,DTW
2023-06-08,3,63.4,67,7.5,45,0.0,DTW
2023-06-09,3,66.2,64,5.8,49,0.0,DTW
2023-06-10,3,70.0,65,5.1,48,0.0,DTW
2023-06-11,63,62.5,100,9.3,74,0.48,DTW
2023-06-12,3,58.8,79,10.7,66,0.0,DTW
2023-06-13,53,58.1,69,6.1,72,0.059,DTW
2023-06-14,3,62.1,41,7.0,68,0.0,DTW
2023-06-15,63,64.3,75,6.4,79,0.421,DTW
2023-06-16,51,62.8,54,9.9,73,0.008,DTW
2023-06-17,2,67.4,6,5.3,62,0.0,DTW
2023-06-18,3,68.2,42,5.5,56,0.0,DTW
2023-06-19,3,69.9,91,7.9,58,0.0,DTW
2023-06-20,51,74.1,46,8.8,60,0.008,DTW
2023-06-21,51,74.5,18,7.2,58,0.016,DTW
2023-06-22,51,69.6,92,7.3,64,0.004,DTW
2023-06-23,55,67.9,82,4.6,82,0.134,DTW
2023-06-24,61,71.8,42,3.6,80,0.138,DTW
2023-06-25,63,72.8,90,6.7,77,0.886,DTW
2023-06-26,63,68.5,74,9.0,82,0.465,DTW
2023-06-27,51,67.7,61,9.1,76,0.039,DTW
2023-06-28,3,67.6,29,4.9,68,0.0,DTW
2023-06-29,3,73.5,67,8.0,68,0.0,DTW
2023-06-30,3,77.8,59,4.3,71,0.0,DTW
2023-07-01,63,74.6,85,3.4,81,0.232,DTW
2023-07-02,65,72.1,94,3.4,90,0.65,DTW
2023-07-03,51,74.1,48,4.1,79,0.016,DTW
2023-07-04,51,76.5,12,4.0,71,0.024,DTW
2023-07-05,3,79.4,41,5.4,66,0.0,DTW
2023-07-06,53,75.5,76,5.9,77,0.169,DTW
2023-07-07,3,72.4,39,4.5,65,0.0,DTW
2023-07-08,61,69.5,67,5.8,82,0.276,DTW
2023-07-09,51,69.7,57,6.5,70,0.031,DTW
2023-07-10,2,74.9,10,5.3,56,0.0,DTW
2023-07-11,61,75.6,60,8.0,63,0.11,DTW
2023-07-12,63,70.9,85,6.7,79,0.374,DTW
2023-07-13,51,69.5,48,8.2,72,0.004,DTW
2023-07-14,63,72.0,60,5.8,77,0.114,DTW
2023-07-15,63,70.0,71,4.9,88,0.354,DTW
2023-07-16,51,72.9,13,8.4,65,0.004,DTW
2023-07-17,51,71.7,37,6.8,60,0.004,DTW
2023-07-18,51,69.5,29,4.2,62,0.004,DTW
2023-07-19,3,71.8,21,4.5,68,0.0,DTW
2023-07-20,61,74.0,35,8.3,70,0.091,DTW
2023-07-21,51,71.6,28,6.3,63,0.024,DTW
2023-07-22,2,71.7,11,4.7,61,0.0,DTW
2023-07-23,61,70.9,52,5.0,70,0.134,DTW
2023-07-24,3,74.0,28,3.7,68,0.0,DTW
2023-07-25,3,76.2,17,4.2,62,0.0,DTW
2023-07-26,63,75.3,91,8.5,79,0.874,DTW
2023-07-27,3,76.8,36,5.3,77,0.0,DTW
2023-07-28,51,78.8,83,5.1,79,0.008,DTW
2023-07-29,53,74.5,47,6.6,73,0.071,DTW
2023-07-30,55,69.8,23,4.9,64,0.091,DTW
2023-07-31,51,69.8,18,5.3,58,0.004,DTW
2023-08-01,61,69.0,38,3.9,77,0.102,DTW
2023-08-02,51,72.7,50,5.7,70,0.004,DTW
2023-08-03,3,75.4,22,5.1,64,0.0,DTW
2023-08-04,3,75.3,27,6.4,63,0.0,DTW
2023-08-05,3,71.6,96,6.4,68,0.0,DTW
2023-08-06,61,71.6,89,8.8,83,0.169,DTW
2023-08-07,3,68.0,66,7.6,76,0.0,DTW
2023-08-08,3,71.3,42,7.1,68,0.0,DTW
2023-08-09,51,73.0,65,6.0,68,0.012,DTW
2023-08-10,53,71.7,21,7.9,68,0.059,DTW
2023-08-11,61,69.2,63,5.6,76,0.189,DTW
2023-08-12,63,73.0,29,7.4,74,0.146,DTW
2023-08-13,53,71.3,67,4.6,70,0.079,DTW
2023-08-14,61,70.4,93,8.1,78,0.291,DTW
2023-08-15,63,67.9,72,6.8,85,0.555,DTW
2023-08-16,1,69.7,1,5.2,65,0.0,DTW
2023-08-17,65,67.2,53,11.6,74,0.772,DTW
2023-08-18,2,64.0,5,8.5,60,0.0,DTW
2023-08-19,1,65.9,9,5.0,66,0.0,DTW
2023-08-20,3,74.9,50,5.0,74,0.0,DTW
2023-08-21,3,73.1,99,6.5,74,0.0,DTW
2023-08-22,3,67.4,78,5.7,67,0.0,DTW
2023-08-23,65,72.9,91,6.4,81,0.787,DTW
2023-08-24,65,76.1,90,9.5,87,0.902,DTW
2023-08-25,51,72.4,81,5.7,82,0.012,DTW
2023-08-26,51,69.1,23,6.8,74,0.028,DTW
2023-08-27,1,62.9,1,6.3,68,0.0,DTW
2023-08-28,0,63.6,3,3.6,71,0.0,DTW
2023-08-29,55,66.6,21,7.1,72,0.055,DTW
2023-08-30,3,61.2,39,8.0,71,0.0,DTW
2023-08-31,0,60.3,0,5.1,67,0.0,DTW
2023-09-01,1,64.7,2,5.5,73,0.0,DTW
2023-09-02,3,72.0,58,7.4,67,0.0,DTW
2023-09-03,3,78.2,53,9.9,64,0.0,DTW
2023-09-04,3,80.0,37,7.2,66,0.0,DTW
2023-09-05,61,78.7,26,5.7,75,0.083,DTW
2023-09-06,51,75.2,67,8.4,81,0.051,DTW
2023-09-07,53,70.3,75,5.8,80,0.071,DTW
2023-09-08,3,64.9,89,5.0,74,0.0,DTW
2023-09-09,3,64.4,81,5.1,73,0.0,DTW
2023-09-10,3,64.1,51,3.9,78,0.0,DTW
2023-09-11,63,65.4,83,4.3,83,0.134,DTW
2023-09-12,61,64.7,62,6.9,78,0.228,DTW
2023-09-13,3,58.1,17,5.2,73,0.0,DTW
2023-09-14,3,58.8,29,3.1,74,0.0,DTW
2023-09-15,51,60.3,20,3.7,77,0.016,DTW
2023-09-16,3,61.4,76,3.3,71,0.0,DTW
2023-09-17,61,61.5,73,3.8,81,0.256,DTW
2023-09-18,3,59.5,34,5.8,75,0.0,DTW
2023-09-19,3,60.4,43,4.5,72,0.0,DTW
2023-09-20,3,66.1,68,5.7,71,0.0,DTW
2023-09-21,3,67.8,80,4.9,73,0.0,DTW
2023-09-22,51,66.8,46,5.2,73,0.02,DTW
2023-09-23,3,62.7,16,7.3,68,0.0,DTW
2023-09-24,3,64.7,48,7.3,70,0.0,DTW
2023-09-25,61,64.3,95,6.2,83,0.169,DTW
2023-09-26,51,64.5,88,7.9,81,0.031,DTW
2023-09-27,63,62.6,100,8.5,83,0.638,DTW
2023-09-28,65,62.7,93,6.6,87,0.437,DTW
2023-09-29,51,64.3,66,3.9,85,0.012,DTW
2023-09-30,3,63.7,51,3.3,84,0.0,DTW
2023-10-01,3,64.7,36,2.6,86,0.0,DTW
2023-10-02,3,66.6,17,2.9,82,0.0,DTW
2023-10-03,0,70.0,1,4.6,76,0.0,DTW
2023-10-04,3,71.8,74,6.7,67,0.0,DTW
2023-10-05,63,66.8,96,8.4,77,0.587,DTW
2023-10-06,51,59.2,45,10.2,70,0.051,DTW
2023-10-07,51,49.5,27,12.2,70,0.012,DTW
2023-10-08,3,47.7,17,11.7,60,0.0,DTW
2023-10-09,3,47.5,64,9.9,55,0.0,DTW
2023-10-10,53,48.1,99,6.1,72,0.055,DTW
2023-10-11,3,52.2,73,4.4,77,0.0,DTW
2023-10-12,3,53.8,88,6.8,75,0.0,DTW
2023-10-13,61,52.3,99,10.0,72,0.295,DTW
2023-10-14,63,49.1,84,13.4,89,0.906,DTW
2023-10-15,51,49.2,63,10.4,72,0.02,DTW
2023-10-16,3,50.2,98,8.3,78,0.0,DTW
2023-10-17,3,48.4,73,4.5,77,0.0,DTW
2023-10-18,51,52.8,74,8.6,72,0.008,DTW
2023-10-19,55,53.6,97,9.5,84,0.165,DTW
2023-10-20,55,52.8,95,8.2,88,0.165,DTW
2023-10-21,51,48.8,93,7.1,76,0.004,DTW
2023-10-22,3,43.0,11,7.2,73,0.0,DTW
2023-10-23,3,46.4,52,5.9,77,0.0,DTW
2023-10-24,3,61.7,44,9.0,62,0.0,DTW
2023-10-25,61,62.9,100,7.2,73,0.236,DTW
2023-10-26,51,66.2,93,9.9,75,0.012,DTW
2023-10-27,51,68.7,52,11.1,73,0.02,DTW
2023-10-28,55,51.9,95,8.3,71,0.083,DTW
2023-10-29,61,46.1,100,7.2,84,0.417,DTW
2023-10-30,61,39.6,61,8.6,66,0.098,DTW
2023-10-31,71,34.1,66,7.8,65,0.016,DTW
2023-11-01,3,34.4,38,8.0,61,0.0,DTW
2023-11-02,3,40.5,79,9.7,58,0.0,DTW
2023-11-03,3,49.3,77,11.1,43,0.0,DTW
2023-11-04,51,48.7,82,3.7,75,0.047,DTW
2023-11-05,3,44.5,49,4.4,81,0.0,DTW
2023-11-06,61,53.3,68,12.1,75,0.102,DTW
2023-11-07,3,48.2,68,8.1,71,0.0,DTW
2023-11-08,65,43.9,93,9.1,83,0.689,DTW
2023-11-09,3,47.5,63,10.8,61,0.0,DTW
2023-11-10,51,44.6,61,7.3,59,0.004,DTW
2023-11-11,3,38.7,30,4.6,73,0.0,DTW
2023-11-12,3,40.0,39,5.9,78,0.0,DTW
2023-11-13,0,46.6,0,9.7,57,0.0,DTW
2023-11-14,3,40.8,17,5.1,76,0.0,DTW
2023-11-15,3,45.5,35,7.3,61,0.0,DTW
2023-11-16,3,49.8,67,8.2,70,0.0,DTW
2023-11-17,53,47.7,56,9.1,76,0.075,DTW
2023-11-18,2,37.4,5,6.8,67,0.0,DTW
2023-11-19,1,39.2,4,5.7,69,0.0,DTW
2023-11-20,51,37.5,99,9.8,74,0.016,DTW
2023-11-21,61,45.2,100,9.2,91,0.465,DTW
2023-11-22,3,40.5,86,7.7,76,0.0,DTW
2023-11-23,3,39.1,33,8.4,71,0.0,DTW
2023-11-24,3,27.2,50,6.5,63,0.0,DTW
2023-11-25,3,29.2,73,3.0,68,0.0,DTW
2023-11-26,73,31.9,93,6.5,89,0.13,DTW
2023-11-27,75,29.5,91,12.2,68,0.13,DTW
2023-11-28,71,24.5,57,11.0,53,0.008,DTW
2023-11-29,3,28.0,42,9.7,57,0.0,DTW
2023-11-30,3,40.6,78,10.8,73,0.0,DTW
2023-12-01,63,40.5,100,4.0,95,0.472,DTW
2023-12-02,53,40.3,100,5.0,89,0.067,DTW
2019-01-01,51,48.9,92,13.8,71,0.016,EWR
2019-01-02,3,36.5,100,5.9,68,0.0,EWR
2019-01-03,3,38.6,59,7.2,72,0.0,EWR
2019-01-04,61,37.7,88,6.8,79,0.091,EWR
2019-01-05,63,41.7,70,9.8,92,0.843,EWR
2019-01-06,51,38.6,26,11.2,63,0.012,EWR
2019-01-07,71,28.9,76,5.7,51,0.004,EWR
2019-01-08,61,39.9,87,4.2,90,0.11,EWR
2019-01-09,51,39.0,43,15.2,58,0.004,EWR
2019-01-10,3,30.8,78,15.2,52,0.0,EWR
2019-01-11,3,24.7,13,10.3,46,0.0,EWR
2019-01-12,3,27.7,73,4.0,43,0.0,EWR
2019-01-13,71,27.0,57,8.3,51,0.035,EWR
2019-01-14,3,25.7,25,7.1,52,0.0,EWR
2019-01-15,3,28.2,31,4.7,51,0.0,EWR
2019-01-16,3,31.6,48,8.6,61,0.0,EWR
2019-01-17,73,27.4,90,4.6,59,0.02,EWR
2019-01-18,73,31.9,90,4.6,85,0.059,EWR
2019-01-19,73,33.2,82,8.2,78,0.441,EWR
2019-01-20,63,29.8,79,14.4,76,0.835,EWR
2019-01-21,3,8.9,40,16.0,44,0.0,EWR
2019-01-22,3,21.9,41,7.1,44,0.0,EWR
2019-01-23,51,38.1,96,9.8,65,0.008,EWR
2019-01-24,63,46.1,67,15.6,88,1.378,EWR
2019-01-25,3,29.4,23,9.5,54,0.0,EWR
2019-01-26,3,26.8,42,5.3,57,0.0,EWR
2019-01-27,3,37.6,61,9.6,65,0.0,EWR
2019-01-28,3,26.0,68,6.4,54,0.0,EWR
2019-01-29,73,32.4,89,7.5,83,0.22,EWR
2019-01-30,71,17.4,13,13.7,41,0.004,EWR
2019-01-31,0,10.3,0,10.6,29,0.0,EWR
2019-02-01,3,16.3,48,5.0,35,0.0,EWR
2019-02-02,3,25.4,67,9.0,52,0.0,EWR
2019-02-03,3,35.7,21,5.4,77,0.0,EWR
2019-02-04,3,39.1,8,5.7,86,0.0,EWR
2019-02-05,3,46.0,50,6.8,83,0.0,EWR
2019-02-06,63,37.2,83,7.1,83,0.504,EWR
2019-02-07,55,41.1,100,6.3,91,0.079,EWR
2019-02-08,61,40.6,57,12.0,66,0.268,EWR
2019-02-09,2,26.4,10,11.3,41,0.0,EWR
2019-02-10,71,28.5,53,4.6,45,0.008,EWR
2019-02-11,71,32.3,100,4.1,60,0.008,EWR
2019-02-12,75,30.5,100,11.8,79,0.815,EWR
2019-02-13,53,34.9,60,12.4,67,0.035,EWR
2019-02-14,3,35.4,41,8.0,61,0.0,EWR
2019-02-15,51,47.1,90,9.1,68,0.004,EWR
2019-02-16,3,34.6,21,8.8,54,0.0,EWR
2019-02-17,53,30.5,57,5.6,67,0.106,EWR
2019-02-18,71,34.1,56,9.8,72,0.114,EWR
2019-02-19,3,28.0,74,5.6,48,0.0,EWR
2019-02-20,75,29.3,100,6.1,75,0.665,EWR
2019-02-21,55,40.1,70,8.2,74,0.047,EWR
2019-02-22,3,37.3,100,6.8,59,0.0,EWR
2019-02-23,53,34.3,100,5.6,76,0.075,EWR
2019-02-24,63,44.7,73,12.9,80,0.819,EWR
2019-02-25,3,34.0,25,19.2,39,0.0,EWR
2019-02-26,3,29.2,34,10.3,41,0.0,EWR
2019-02-27,71,27.4,96,6.4,58,0.016,EWR
2019-02-28,71,30.4,61,7.4,57,0.008,EWR
2019-03-01,73,31.3,99,6.5,74,0.102,EWR
2019-03-02,75,34.3,95,7.1,85,0.402,EWR
2019-03-03,75,34.5,89,5.8,80,0.665,EWR
2019-03-04,75,30.2,43,8.9,76,0.362,EWR
2019-03-05,3,19.2,8,7.6,65,0.0,EWR
2019-03-06,3,18.8,34,9.1,53,0.0,EWR
2019-03-07,3,24.0,58,8.1,52,0.0,EWR
2019-03-08,3,28.8,77,4.0,65,0.0,EWR
2019-03-09,3,35.1,30,4.9,70,0.0,EWR
2019-03-10,71,40.5,91,8.5,90,0.63,EWR
2019-03-11,3,43.7,25,11.6,54,0.0,EWR
2019-03-12,3,34.7,29,9.7,52,0.0,EWR
2019-03-13,3,36.0,66,5.4,64,0.0,EWR
2019-03-14,3,45.6,74,7.5,73,0.0,EWR
2019-03-15,63,60.6,78,12.4,78,0.701,EWR
2019-03-16,3,43.0,41,12.5,44,0.0,EWR
2019-03-17,3,34.7,27,7.1,49,0.0,EWR
2019-03-18,3,34.7,37,5.3,58,0.0,EWR
2019-03-19,3,36.8,24,4.8,58,0.0,EWR
2019-03-20,3,39.5,60,6.9,66,0.0,EWR
2019-03-21,63,43.5,100,10.9,90,1.063,EWR
2019-03-22,71,42.5,81,16.8,70,0.374,EWR
2019-03-23,3,39.1,34,14.6,43,0.0,EWR
2019-03-24,3,44.7,63,7.7,46,0.0,EWR
2019-03-25,51,45.5,97,6.8,55,0.059,EWR
2019-03-26,0,37.0,0,9.9,35,0.0,EWR
2019-03-27,3,35.0,34,6.7,57,0.0,EWR
2019-03-28,53,41.3,62,7.9,71,0.035,EWR
2019-03-29,51,49.5,99,5.2,83,0.024,EWR
2019-03-30,3,55.2,77,9.5,69,0.0,EWR
2019-03-31,61,49.9,56,11.9,64,0.181,EWR
2019-04-01,3,37.2,20,11.2,49,0.0,EWR
2019-04-02,51,40.6,81,9.1,70,0.059,EWR
2019-04-03,51,49.4,20,12.9,51,0.004,EWR
2019-04-04,3,46.1,40,7.7,42,0.0,EWR
2019-04-05,55,39.0,100,7.8,67,0.307,EWR
2019-04-06,3,50.9,61,4.8,75,0.0,EWR
2019-04-07,63,52.2,75,6.6,74,0.161,EWR
2019-04-08,63,62.2,97,8.8,78,0.236,EWR
2019-04-09,53,47.1,77,7.1,88,0.035,EWR
2019-04-10,3,49.1,28,10.3,53,0.0,EWR
2019-04-11,3,44.0,74,5.8,55,0.0,EWR
2019-04-12,63,56.2,99,9.0,80,0.823,EWR
2019-04-13,55,64.6,93,7.6,79,0.165,EWR
2019-04-14,53,61.9,95,7.9,93,0.094,EWR
2019-04-15,65,55.0,65,16.7,64,0.736,EWR
2019-04-16,51,52.4,32,11.0,44,0.016,EWR
2019-04-17,51,51.0,80,6.8,57,0.008,EWR
2019-04-18,53,57.1,91,10.5,80,0.051,EWR
2019-04-19,61,67.1,93,15.3,80,0.331,EWR
2019-04-20,61,61.1,99,11.8,87,0.35,EWR
2019-04-21,51,56.0,75,5.3,83,0.02,EWR
2019-04-22,61,57.6,93,8.1,85,0.319,EWR
2019-04-23,3,62.3,44,7.2,72,0.0,EWR
2019-04-24,3,60.4,21,9.0,61,0.0,EWR
2019-04-25,53,52.9,90,5.8,75,0.075,EWR
2019-04-26,63,56.2,100,11.0,92,0.791,EWR
2019-04-27,55,50.4,49,13.8,58,0.055,EWR
2019-04-28,61,46.9,57,7.3,76,0.098,EWR
2019-04-29,53,47.7,65,7.2,64,0.067,EWR
2019-04-30,61,55.0,76,4.0,84,0.122,EWR
2019-05-01,51,51.2,97,7.0,84,0.055,EWR
